__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,OLD_SKLAD,OLD_GRUPA,OLD_STOKA,OLD_VALUE,NEW_SKLAD,NEW_GRUPA,NEW_STOKA,NEW_VALUE
5668,2,1,846,2,,Други,"Шлаух полиамид, бял 15/12,5",,,Други,"Шлаух полиамид, бял 15/12,5, 50м/ролка",
5668,3,1,847,2,,,,,,ЛД,,
5668,4,1,848,2,,Други,"Шлаух полиамид, бял 15/12,5, 50м/ролка",,,ЛД,"Шлаух полиамид, бял 15/12,5, 50м/ролка",
5668,5,1,849,2,,Други,"Шлаух полиамид бял 8/6, 100м/ролка",,,ЛД,"Шлаух полиамид бял 8/6, 100м/ролка",
5668,6,1,850,2,,,,,,ЛД,Гайки,
5668,7,1,864,2,,,,,,,,GEMMECOTTI SRL
5668,8,1,865,2,,,,,,,,BROOKS INSTRUMENT GmbH
5668,9,1,866,2,,,,,,МЕТАЛХИДРИД,,
5668,10,1,867,2,,,,,,Brooks,,
5668,11,1,868,2,,,,,,Gemmecotti,,
5668,12,1,870,2,,,,,,Електроника,"Авариен стоп бутон, въртящ",
5668,13,1,871,2,,,,,,Електроника,Кутия за бутони,
5668,14,1,872,2,,,,,,Електроника,Доп. контакт NC заден м-ж,
5668,15,1,873,2,,,,,,Електроника,МАП AMPARKO 6kA C25/3,
5668,16,1,874,2,,,,,,Електроника,"DIN релса, 1м.",
5668,17,1,876,2,,,,,,Аквафор,,
5668,18,1,877,2,,,,,,Аквафор,"Предфилтърен корпус, Викинг ПРО за студена вода",
5668,19,1,878,2,,,,,,,,АКВАФОР БЪЛГАРИЯ ООД
5668,20,1,879,2,,,,,,Аквафор,B520 PRO,
5668,21,1,880,2,,,,,,Аквафор,Дейонизираща колона DF844,
5668,22,1,881,2,,,,,,Аквафор,"Горен дистрибутор D5120-1, 1`",
5668,23,1,882,2,,,,,,Аквафор,"Управляваща глава/клапан Runxin, H9901",
5668,24,1,885,2,,,,,,,,Община Бургас
5668,25,1,902,2,,,,,,GemmeCotti,,
5668,26,1,903,2,,,,,,GemmeCotti,Pump MOD. HTM 10 SS316,
5668,27,1,904,2,,,,,,GemmeCotti,"Motor IE3 size 80,1,1kW B3/B5 2P,230/400V",
5668,28,1,923,2,,,,,,Крисметал,,
5668,29,1,924,2,,Заваръчни връзки,,,,Крисметал,,
5668,30,1,925,2,,Делта Инструмент,,,,,,
5668,31,1,926,2,,Фланцови връзки,,,,Крисметал,,
5668,32,1,927,2,,Фитинги на резба,,,,Крисметал,,
5668,33,1,928,2,,Делта Инструмент,,,,Крисметал,,
5668,34,1,929,2,,Делта Инструмент,,,,,,
5668,35,1,930,2,Склад,Кранове и фланцови връзки,,,,,,
5668,36,1,931,2,Склад,316 разни,,,,,,
5668,37,1,932,2,,,,,,ИТТ,,
5668,38,1,933,2,,Schrack,,,,,,
5668,39,1,934,2,,М8,,,,ИТТ,,
5668,40,1,935,2,,М6,,,,ИТТ,,
5668,41,1,936,2,,М5,,,,ИТТ,,
5668,42,1,937,2,,М16,,,,ИТТ,,
5668,43,1,938,2,,М12,,,,ИТТ,,
5668,44,1,939,2,,М10,,,,ИТТ,,
5668,45,1,940,2,,Кабели и накрайници,,,,Schrack,,
5574,0,1,943,2,,Комет електроникс,,,,,,
5574,1,1,944,2,,Camozzi,,,,,,
5574,2,1,945,2,,Хард Тех,,,,,,
5574,3,1,946,2,,Цех,сферичен кран със задвижка,,,Кранове,сферичен кран със задвижка,
5574,4,1,947,2,,Цех,"сферичен кран със задвижкa, зав.",,,Кранове,"сферичен кран със задвижкa, зав.",
5574,5,1,948,2,,Разни консумативи,сферичен кран с резба VP704000 1/2 - DN15,,,Кранове,сферичен кран с резба VP704000 1/2 - DN15,
5574,6,1,949,2,,Разни консумативи,сферичен кран VP704000 3/4` - DN20,,,Кранове,сферичен кран VP704000 3/4` - DN20,
5574,7,1,950,2,,Разни консумативи,кран за задвижка VP703000 1` - DN25,,,Кранове,кран за задвижка VP703000 1` - DN25,
5574,8,1,951,2,,Разни консумативи,кран за задвижка VP703000 1/2 - DN15,,,Кранове,кран за задвижка VP703000 1/2 - DN15,
5574,9,1,952,2,,Унител,,,,,,
5574,10,1,953,2,,Тръби,,,,Крисметал,,
5574,11,1,954,2,,Цех,шпилка  М16х2000,,,ИТТ,шпилка  М16х2000,
5574,12,1,955,2,Склад,Цех,,,,,,
5574,13,1,956,2,,,,,,СМ Сензорматик,,
5574,14,1,957,2,,Разни консумативи,"Датчик за налягане, 0-10 bar., G 1/2`",,,СМ Сензорматик,"Датчик за налягане, 0-10 bar., G 1/2`",
5574,15,1,958,2,,Разни консумативи,,,,,,
5574,16,1,959,2,Склад,кабелни магистрали,"гайка самоосигурителна 10, цинк 00985 1001 16 М1",,,,,
5574,17,1,960,2,,М16,"гайка самоосигурителна 10, цинк 00985 1001 16 М1",,,М16,"гайка самоосигурителна, цинк М16",
5574,18,1,961,2,Склад,кабелни магистрали,"гайка шестостенна 10, цинк 00934 1001 16 М16",,,,,
5574,19,1,964,2,Склад,кабелни магистрали,шпилка 009575 1000 16 2000 М16х2000,,,,,
5574,20,1,965,2,Склад,кабелни магистрали,,,,,,
5574,21,1,966,2,,,,,,ADEV,,
5574,22,1,967,2,Склад,фитинги за заварки,,,,,,
5574,23,1,968,2,,магнетвентил,Електрохимичен кислороден анализатор OxyTrend E2,,,ADEV,Електрохимичен кислороден анализатор OxyTrend E2,
5574,24,1,969,2,,магнетвентил,Анализатор на общозапалими вещества Sirius 8866,,,ADEV,Анализатор на общозапалими вещества Sirius 8866,
5574,25,1,970,2,Склад,ADEV,Анализатор на общозапалими вещества Sirius 8866,E240801-6,,,,
5574,26,1,971,2,Склад,ADEV,Електрохимичен кислороден анализатор OxyTrend E2,E240373-2,,,,
5574,27,1,972,2,,магнетвентил,уплътнение CF3000 PTFE 453989 DN50,,,Крисметал,уплътнение CF3000 PTFE 453989 DN50,
5574,28,1,973,2,,магнетвентил,уплътнение CF3000 PTFE 453988 DN40,,,Крисметал,уплътнение CF3000 PTFE 453988 DN40,
5574,29,1,974,2,,магнетвентил,уплътнение CF3000 PTFE 453986 DN25,,,Крисметал,уплътнение CF3000 PTFE 453986 DN25,
5574,30,1,975,2,,магнетвентил,пружина TOSACA 2.1-4.0 obarg 442892 M2170,,,Крисметал,пружина TOSACA 2.1-4.0 obarg 442892 M2170,
5574,31,1,976,2,,магнетвентил,Safety valve DE seguridad 2``G x 2``G,,,Крисметал,Safety valve DE seguridad 2``G x 2``G,
5574,32,1,977,2,,магнетвентил,Ф5.5 21L2K1T55 P16,,,ЛД,Ф5.5 21L2K1T55 P16,
5578,0,1,978,2,,магнетвентил,Ф3.0 21L2K1T30 P08,,,ЛД,Ф3.0 21L2K1T30 P08,
5578,1,1,979,2,,магнетвентил,Ф2.5 21L2K1T25 R42,,,ЛД,Ф2.5 21L2K1T25 R42,
5578,2,1,980,2,,магнетвентил,датчици за налягане 1877 0-15 bar,,,СМ Сензорматик,датчици за налягане 1877 0-15 bar,
5578,3,1,981,2,,магнетвентил,"предпазен вентил 1216 НРЖ, PN40 442806 1``-1``",,,Крисметал,"предпазен вентил 1216 НРЖ, PN40 442806 1``-1``",
5578,4,1,982,2,,,,,,ИФМ,,
5578,5,1,983,2,,Устройства,Температурен датчик,,,ИФМ,Температурен датчик,
5578,6,1,984,2,,,,,,Инвест Електроникс,,
5578,7,1,985,2,,Устройства,Управление за сензор за газ GA-220,,,Инвест Електроникс,Управление за сензор за газ GA-220,
5578,8,1,986,2,,Устройства,Сензор за газ H2 GS-220,,,Инвест Електроникс,Сензор за газ H2 GS-220,
5578,9,1,987,2,,Устройства,Поплавъчен нивомер тип 8181,,,ЛД,Поплавъчен нивомер тип 8181,
5578,10,1,988,2,,Устройства,Актуатор електрически 24V,,,ЛД,Актуатор електрически 24V,
5578,11,1,989,2,,Устройства,Магнетвентил 1/4````,,,ЛД,Магнетвентил 1/4````,
5578,12,1,990,2,,Устройства,Магнетвентил 1/4`` (без бобина),,,ЛД,Магнетвентил 1/4`` (без бобина),
5578,13,1,991,2,,Устройства,Магнетвентил 1``,,,ЛД,Магнетвентил 1``,
5578,14,1,994,2,Склад,ЛД,Магнетвентил 1``,pbc853533,,,,
5578,15,1,997,2,,,,,,AFP,,
5578,16,1,998,2,,Демистер,Гъба демистър (Wire mesh separator mono circolar,,,AFP,Гъба демистър (Wire mesh separator mono circolar,
5578,17,1,999,2,,,,,,,,AFP TECH S.R.L.
5578,18,1,1000,2,,,,,,Валерус,,
5578,19,1,1001,2,,Други,Смола за дейонизатор,,,Валерус,Смола за дейонизатор,
5578,20,1,1002,2,,,,,,Явор-М,,
5578,21,1,1003,2,,Други,"Тефлонова лента, 7м. 1/2`",,,Явор-М,"Тефлонова лента, 7м. 1/2`",
5578,22,1,1004,2,,Други,"Тефлонова лента, 13м 3/4`",,,Явор-М,"Тефлонова лента, 13м 3/4`",
5578,23,1,1005,2,Склад,Части на съдове,"Перфорирана ламарина LB 1000x2000x0,5, RV 2-3: 1",,,,,
5578,24,1,1006,2,Склад 3,,,,"Склад 3, 10/30kW",,,
5578,25,1,1007,2,Склад производство,,,,"Склад производство, 500kW",,,
5578,26,1,1008,2,,,,,,SCHUBERT & SALZER,,
5578,27,1,1009,2,,Устройства,Sliding Gate Motor Valve 8038 О2,,,SCHUBERT & SALZER,Sliding Gate Motor Valve 8038 О2,
5578,28,1,1010,2,,Устройства,Sliding Gate Motor Valve 8038 H2,,,SCHUBERT & SALZER,Sliding Gate Motor Valve 8038 H2,
5578,29,1,1012,2,,,,,,Brooks Instrument,,
5578,30,1,1013,2,,,,,,Brooks Instrument,Дебитомер Н2,
5578,31,1,1014,2,,,,,,Brooks Instrument,Дебитомер О2,
5578,32,1,1015,2,,,,,,Brooks Instrument,Управление за дебитомери,
5578,33,1,1016,2,,,,,,Brooks Instrument,"Захранващ кабел, 3м.",
5578,34,1,1018,2,,Табло - Газ анализатор,"Flow meter in Plexiglass for oxygen, Scale 0,2-3",,,ADEV,"Flow meter in Plexiglass for oxygen, Scale 0,2-3",
5581,0,1,1019,2,,Табло - Газ анализатор,"Flow meter in Plexiglass for hydrogen, 0,02-0,5",,,ADEV,"Flow meter in Plexiglass for hydrogen, 0,02-0,5",
5581,1,1,1020,2,,Устройства,Регулиращ вентил G1/2,,,ЛД,Регулиращ вентил G1/2,
5581,2,1,1021,2,,Устройства,"Трансмитер за налягане, взривозащитен",,,СМ Сензорматик,"Трансмитер за налягане, взривозащитен",
5581,3,1,1029,2,Склад,ADEV,Електрохимичен кислороден анализатор OxyTrend E2,E240373-1,,,,
5581,4,1,1031,2,,,,,, Swagelok,,
5581,5,1,1032,2,,Табло - Газ анализатор,"Union tee, 6MM SWA",,, Swagelok,"Union tee, 6MM SWA",
5581,6,1,1033,2,,Табло - Газ анализатор,Union tee 6mm SWA,,, Swagelok,Union tee 6mm SWA,
5581,7,1,1034,2,,Табло - Газ анализатор,Needle valve 1`` integral bonnet,,, Swagelok,Needle valve 1`` integral bonnet,
5581,8,1,1035,2,,Табло - Газ анализатор,Needle valve,,, Swagelok,Needle valve,
5581,9,1,1036,2,,Табло - Газ анализатор,Male elbow 6MM SWA-1/8`` GAS-CONICO,,, Swagelok,Male elbow 6MM SWA-1/8`` GAS-CONICO,
5581,10,1,1037,2,,Табло - Газ анализатор,Male connector 6MM SWA-1/8`` NPT,,, Swagelok,Male connector 6MM SWA-1/8`` NPT,
5581,11,1,1038,2,,Табло - Газ анализатор,Male connector 6MM SWA-1/8`` GAS-CONICO,,, Swagelok,Male connector 6MM SWA-1/8`` GAS-CONICO,
5581,12,1,1039,2,,Табло - Газ анализатор,Male connector 6MM SWA-1/4`` GAS-CONICO,,, Swagelok,Male connector 6MM SWA-1/4`` GAS-CONICO,
5581,13,1,1040,2,,Табло - Газ анализатор,MALE Elbow  6MM SWA – R 1/8``,,, Swagelok,MALE Elbow  6MM SWA – R 1/8``,
5581,14,1,1041,2,,Табло - Газ анализатор,MALE CONNECTOR 6MM SWA – R ?``,,, Swagelok,MALE CONNECTOR 6MM SWA – R ?``,
5581,15,1,1042,2,,Табло - Газ анализатор,MALE CONNECTOR 6MM SWA – R 1/8``,,, Swagelok,MALE CONNECTOR 6MM SWA – R 1/8``,
5581,16,1,1043,2,,Табло - Газ анализатор,MALE CONNECTOR 6MM SWA - 1/8`` NPT,,, Swagelok,MALE CONNECTOR 6MM SWA - 1/8`` NPT,
5581,17,1,1044,2,,Табло - Газ анализатор,MALE CONNECTOR 6MM SWA - 1/4`` NPT,,, Swagelok,MALE CONNECTOR 6MM SWA - 1/4`` NPT,
5581,18,1,1045,2,,Табло - Газ анализатор,Bulkhead union 6mm SWA,,, Swagelok,Bulkhead union 6mm SWA,
5581,19,1,1046,2,,Табло - Газ анализатор,Ball valve 3-way 40G,,, Swagelok,Ball valve 3-way 40G,
5581,20,1,1047,2,,Табло - Газ анализатор,BULKHEAD UNION 6MM SWA,,, Swagelok,BULKHEAD UNION 6MM SWA,
5581,21,1,1048,2,,Табло - Газ анализатор,3 Way Ball valve,,, Swagelok,3 Way Ball valve,
5581,22,1,1049,2,,Табло - Газ анализатор,"SS 316 measuring chamber for Dew Point Analyser,",,,ADEV,"SS 316 measuring chamber for Dew Point Analyser,",
5581,23,1,1050,2,,,,,,ADEV,Cable gland 3/4` NPT PG 16 with OR modular,
5581,24,1,1051,2,,,,,,ADEV,Cable gland 1/2` NPT PG 13.5 with OR modular,
5581,25,1,1052,2,,,,,,ADEV,Flowmeter and needle valve bracket - крепеж,
5581,26,1,1053,2,,,,,,ADEV,Electrochemical sensor,
5581,27,1,1054,2,,,,,,ADEV,Electronic assembly for OxyTrend - рез. платка,
5581,28,1,1055,2,,,,,,ADEV,Universal control unit,
5745,0,1,1076,2,,Табло - Газ анализатор,"Bolted Plastic Clamp Tube Support Kit, 6 mm",,, Swagelok,"Bolted Plastic Clamp Tube Support Kit, 6 mm",
5745,1,1,1077,2,,Табло - Газ анализатор,"Twin Bolted Plastic Clamp Tube Support Kit, 6 mm",,, Swagelok,"Twin Bolted Plastic Clamp Tube Support Kit, 6 mm",
5745,2,1,1078,2,Склад,Табло - Газ анализатор,Support kit Bolted Plastic Clamp Tube 6mm,,,,,
5745,3,1,1079,2,Склад,Табло - Газ анализатор,Support kit Twin Bolted Plastic Clamp Tube 6mm,,,,,
5745,4,1,1080,2,Склад, Swagelok,"Union tee, 6MM SWA",,,,,
5745,5,1,1081,2,, Swagelok,,,,Swagelok,,
5745,6,1,1082,2,Склад,Swagelok,Bulkhead union 6mm SWA,,,,,
5745,7,1,1083,2,,,,,,Swagelok,2 micron element kit for 2F series,
5745,8,1,1084,2,,,,,,Swagelok,"Stainless steel tube fitting, union 6mm",
5745,9,1,1088,2,,,,,,Swagelok,"316 SS Ferrule set, 1 front/1 back for 6mm tube",
5745,10,1,1089,2,,,,,,Swagelok,Stainless steel instrumentation quick connect,
5745,11,1,1090,2,,,,,,Swagelok,"Stainless steel instr., low profile sleeve",
5745,12,1,1092,2,Склад,Swagelok,Ball valve 3-way 40G,,,,,
5745,13,1,1093,2,Склад,Swagelok,MALE CONNECTOR 6MM SWA – R ?``,,,,,
5745,14,1,1094,2,Склад,Swagelok,Male connector 6MM SWA-1/8`` NPT,,,,,
5745,15,1,1095,2,Склад,Swagelok,Needle valve 1`` integral bonnet,,,,,
5745,16,1,1096,2,Склад,Swagelok,Male connector 6MM SWA-1/8`` GAS-CONICO,,,,,
5745,17,1,1097,2,Склад,Swagelok,Male elbow 6MM SWA-1/8`` GAS-CONICO,,,,,
5745,18,1,1108,2,,,,,,Заваръчни връзки,"Капа шевна зав. 316L, 323.0х3.0",
5745,19,1,1111,2,,Заваръчни връзки,Капа 316L заварка (168.3x2.0) 6``,144231/011025/1,,Заваръчни връзки,Капа 316L заварка (168.3x2.0) 6``,10144231/011025/1
5745,20,1,1112,2,,Крисметал,уплътнение CF3000 PTFE 453988 DN40,10144231/011025/3,,Крисметал,уплътнение CF3000 PTFE 453988 DN40,10144231/011025/ptfe40
5745,21,1,1114,2,,,,,,Бактрейд,,
5745,22,1,1115,2,,,,,,,,БАКТРЕЙД ООД
5745,23,1,1116,2,,,,,,Бактрейд,"Тампон MGP, 50х50мм, М10х28 двустр. вън. резба",
5745,24,1,1131,2,,,,ДЕАТРЕЙД.БГ ЕООД,,,,ДЕАТРЕЙД БГ ЕООД
5745,25,1,1132,2,,,,,,ДЕАТРЕЙД,,
5745,26,1,1133,2,,,,,,ДЕАТРЕЙД,Тефлонов лист 1мм х1200х1200,
5745,27,1,1134,2,,,,,,Услуги,Газово рязане (Ангел Стоилов),
5745,28,1,1135,2,,,,,,АНГЕЛ СТОИЛОВ,,
5745,29,1,1136,2,,,,,,АНГЕЛ СТОИЛОВ,"S355J2+N HRP 2x6, 70mm - плоча 70мм.",
5745,30,1,1137,2,,Услуги,Газово рязане (Ангел Стоилов),,,Услуги,Газово рязане (Ангел Стоилов) за 70мм.,
5745,31,1,1139,2,,,,,,,,МИКРОМАКС ТРЕЙД ООД
5745,32,1,1140,2,,,,,,Микромакс,,
5745,33,1,1141,2,,,,,,Микромакс,Гумен лист 5/1200мм EPDM,
5745,34,1,1142,2,,500,Гумен лист 5/1200мм EPDM/,,,,,
5745,35,1,1143,2,,Електролизьор,Гумен лист 5/1200мм EPDM/,,,,,
