__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,DATETIME,NUM,GRUPA,STOKA,SKLAD,OLD_VALUTA_KUP,OLD_CENA_KUP,OLD_VALUTA_PROD_ED,OLD_CENA_PROD_ED1,OLD_VALUTA_PROD_DR,OLD_CENA_PROD_DR1,NEW_VALUTA_KUP,NEW_CENA_KUP,NEW_VALUTA_PROD_ED,NEW_CENA_PROD_ED1,NEW_VALUTA_PROD_DR,NEW_CENA_PROD_DR1,NOTE,AVG_VALUTA_KUP,AVG_CENA_KUP,AVG_KOLICH,AVG_DT,NALICH,IS_CHANGED,IS_TEMP
7455,6,1,41641499,763,2) Материали за платки,Конд. Електр. SMD C0805 47uF / 10V,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,7,1,41641499,764,2) Материали за платки,Инт.схема SMD MCP3002,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,8,1,41641499,765,2) Материали за платки,Инт.схема SMD MCP41010,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,9,1,41641499,766,2) Материали за платки,Съединител TH 2x9 HR2X9,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,10,1,41641499,767,2) Материали за платки,Съединител TH 1x2 HD-515R 2P,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,11,1,41641499,768,2) Материали за платки,Съединител TH 1x2 HD-515V 2P,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,12,1,41641499,769,2) Материали за платки,Съединител TH 1x4 HD-515V 4P,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,13,1,41641499,770,2) Материали за платки,Transmiter 0-5VDC>4-20mA,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,14,1,41641499,771,2) Материали за платки,Захранващ модул IRM-60-24,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,15,1,41641499,772,2) Материали за платки,Резистор SMD R0603 4k7 1%,,L,0.00783,L,0.0,L,0.0,M,0.004003415429766391,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,16,1,41641499,773,2) Материали за платки,Резистор SMD R1206 100 1%,,L,0.01411,L,0.0,L,0.0,M,0.007214328443678642,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,17,1,41641499,774,2) Материали за платки,Резистор SMD R1206 1k0 1%,,L,0.01411,L,0.0,L,0.0,M,0.007214328443678642,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,18,1,41641499,775,2) Материали за платки,Резистор SMD R1206 20k 1%,,L,0.01411,L,0.0,L,0.0,M,0.007214328443678642,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,19,1,41641499,776,2) Материали за платки,Диод SMD SMA 1N4007,,L,0.01547,L,0.0,L,0.0,M,0.0079096854021055,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,20,1,41641499,777,2) Материали за платки,Транзистор DPAK 2SD2143TL,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,21,1,41641499,778,2) Материали за платки,Тиристор Т2535,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,22,1,41641499,779,2) Материали за платки,Цангов цокъл 2x9 М18,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,23,1,41641499,780,2) Материали за платки,Инт.схема TH MOC3043,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,24,1,41641499,781,2) Материали за платки,Инт.схема TH HEF4094BT,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,25,1,41641499,782,2) Материали за платки,Инт.схема TH ULN2803A,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,26,1,41641499,783,2) Материали за платки,Съединител TH 1x8 HD515V 8P,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7455,27,1,41641499,784,2) Материали за платки,Реле 24V RAS-2415,,L,0.94,L,0.0,L,0.0,M,0.4806143683244454,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,0,1,41641499,785,2) Материали за платки,Съединител TH 1x3 HN1X1,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,1,1,41641499,786,2) Материали за платки,Резистор SMD R0603 8k2 1%,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,2,1,41641499,787,2) Материали за платки,Инт.схема SMD 8pin SN75176,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,3,1,41641499,788,2) Материали за платки,Съединител TH 1x3 HD515R 2P,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,4,1,41641499,789,2) Материали за платки,Захранващ модул IRM-10-5,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,5,1,41641499,790,2) Материали за платки,Резистор SMD R0805 43 1%,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,6,1,41641499,791,2) Материали за платки,Инт.схема SMD HEF4094BT,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,7,1,41641499,792,2) Материали за платки,Инт.схема SMD ULN2803A,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,8,1,41641499,793,2) Материали за платки,Кондензатор SMD C0603 100nF,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,9,1,41641499,794,2) Материали за платки,Съединител TH 1x2 HR2X9,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962445,0.0,Y,N
7457,10,1,41641499,795,2) Материали за платки,Съединител TH 2x9 PN2x9,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,11,1,41641499,796,2) Материали за платки,Led Индикатор Yl SA56-11SYKWA,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,12,1,41641499,797,2) Материали за платки,Потенциометър TSR-3296-103R,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,13,1,41641499,798,2) Материали за платки,Инт.схема TH 8pin MCP3002,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,14,1,41641499,799,2) Материали за платки,Захранващ модул IRM-20-5,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,15,1,41641499,800,2) Материали за платки,Резистор SMD R0805 20k 1%,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,16,1,41641499,801,2) Материали за платки,Инт.схема SMD HEF4049BT,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,17,1,41641499,802,2) Материали за платки,Съединител TH 1x1 HN1X1,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,18,1,41641499,803,2) Материали за платки,Съединител TH 2x2 HN2X2,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,19,1,41641499,804,2) Материали за платки,Съединител TH 2x3 HN2X3,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,20,1,41641499,805,2) Материали за платки,Съединител TH 2x5 PN 2x5,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,21,1,41641499,806,2) Материали за платки,Захранващ модул IRM-60-5,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,22,1,41641499,807,0. Разни,Бутилки,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,23,1,41641499,808,Платки - Green Innovation,Платка,,L,40.34,L,0.0,L,0.0,M,20.625514487455455,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7457,24,1,41641499,809,Логисофт,"Захранване (Sitop PSU100L,24V/10A pow.sup.inp.)",,L,244.47,L,0.0,L,0.0,M,124.99552619603953,L,0.0,L,0.0,,L,0.0,0.0,1320962446,1.0,Y,N
7457,25,1,41641499,810,Логисофт,Електроника (Simatic S7-1200 G2),,L,840.99,L,0.0,L,0.0,M,429.9913591672078,L,0.0,L,0.0,,L,0.0,0.0,1320962446,1.0,Y,N
7457,26,1,41641499,811,Логисофт,Карта памет (Simatic S7),,L,383.34,L,0.0,L,0.0,M,195.9986297377584,L,0.0,L,0.0,,L,0.0,0.0,1320962446,1.0,Y,N
7457,27,1,41641499,812,Логисофт,"Контролер (Simatic HMI, 7``TFT display)",,L,1488.36,L,0.0,L,0.0,M,760.9863842972037,L,0.0,L,0.0,,L,0.0,0.0,1320962446,1.0,Y,N
7460,0,1,41641499,813,ЛД,"Кран сферичен, 1/4`, PN 140",,L,77.18,L,0.0,L,0.0,M,39.461507390724144,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7460,1,1,41641499,814,ЛД,Монтажен комплект,,L,45.73,L,0.0,L,0.0,M,23.381377727103068,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7460,2,1,41641499,815,ЛД,Монтажен комплект 2,,L,41.57,L,0.0,L,0.0,M,21.254403501326802,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7460,3,1,41641499,816,Павирани ООД,"Резервен корпус 1/4`, за линеен филтър",,L,10.79,L,0.0,L,0.0,M,5.516839398107197,L,0.0,L,0.0,,L,0.0,0.0,1320962446,6.0,Y,N
7460,4,1,41641499,817,A.M.P.E.R.E. ALLOYS,Церий,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,34.14,Y,N
7460,5,1,41641499,818,Холендри на резба,Холендър 316L резба М/Ж PTFE 150LBS 1 1/2“,,L,47.68,L,0.0,L,0.0,M,24.378396895435696,L,0.0,L,0.0,,L,0.0,0.0,1320962446,5.0,Y,N
7460,6,1,41641499,819,Комет електроникс,Клеми HD,,L,3.33,L,0.0,L,0.0,M,1.7026019643834076,L,0.0,L,0.0,,L,0.0,0.0,1320962446,50.0,Y,N
7460,7,1,41641499,820,Платки - Green Innovation,Кондензатори 47uF 6.3V X5R Samsung,,L,0.07,L,0.0,L,0.0,M,0.035790431683735295,L,0.0,L,0.0,,L,0.0,0.0,1320962446,300.0,Y,N
7460,8,1,41641499,821,"Кабелни накрайници, обувки",Съединители,,L,0.23,L,0.0,L,0.0,M,0.11759713267513025,L,0.0,L,0.0,,L,0.0,0.0,1320962446,100.0,Y,N
7460,9,1,41641499,822,"Схеми, софтуери",Интегрални схеми,,L,2.71,L,0.0,L,0.0,M,1.385600998041752,L,0.0,L,0.0,,L,0.0,0.0,1320962446,60.0,Y,N
7460,10,1,41641499,823,1) Грийн Иновейшън АД,Перфорирана ламарина кръг 500kW,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7460,11,1,41641499,824,1) Грийн Иновейшън АД,Перфорирана ламарина кръг 30kW,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962446,0.0,Y,N
7460,12,1,41641499,825,Платки - Green Innovation,Опртони,,L,0.09,L,0.0,L,0.0,M,0.04601626930765966,L,0.0,L,0.0,,L,0.0,0.0,1320962446,200.0,Y,N
7460,13,1,41641499,826,Платки - Green Innovation,Оптрони,,L,0.44,L,0.0,L,0.0,M,0.22496842772633613,L,0.0,L,0.0,,L,0.0,0.0,1320962446,25.0,Y,N
7460,14,1,41641499,827,Комет електроникс,Клеми,,L,1.48,L,0.0,L,0.0,M,0.7567119841704033,L,0.0,L,0.0,,L,0.0,0.0,1320962446,5.0,Y,N
7460,15,1,41641499,828,Комет електроникс,Клеми 1,,L,7.91,L,0.0,L,0.0,M,4.044318780262088,L,0.0,L,0.0,,L,0.0,0.0,1320962446,2.0,Y,N
7460,16,1,41641499,829,Комет електроникс,Клеми 3,,L,0.06,L,0.0,L,0.0,M,0.03067751287177311,L,0.0,L,0.0,,L,0.0,0.0,1320962446,5.0,Y,N
7460,17,1,41641499,830,Комет електроникс,Клеми 4,,L,2.09,L,0.0,L,0.0,M,1.0686000317000965,L,0.0,L,0.0,,L,0.0,0.0,1320962446,5.0,Y,N
7460,18,1,41641499,831,Комет електроникс,Клеми 5,,L,7.91,L,0.0,L,0.0,M,4.044318780262088,L,0.0,L,0.0,,L,0.0,0.0,1320962447,2.0,Y,N
7460,19,1,41641499,832,Комет електроникс,Клеми 6,,L,0.06,L,0.0,L,0.0,M,0.03067751287177311,L,0.0,L,0.0,,L,0.0,0.0,1320962447,5.0,Y,N
7460,20,1,41641499,833,Вътрешни изделия и детайли,Дъно за бутилка,,L,0.93,L,0.0,L,0.0,M,0.47550144951248324,L,0.0,L,0.0,,L,0.0,0.0,1320962447,0.0,Y,N
7460,21,1,41641499,834,Вътрешни изделия и детайли,Тапа за бутилка,,L,1.15,L,0.0,L,0.0,M,0.5879856633756512,L,0.0,L,0.0,,L,0.0,0.0,1320962447,0.0,Y,N
7460,22,1,41641499,835,Вътрешни изделия и детайли,Тяло на бутилка,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962447,0.0,Y,N
7460,23,1,41641499,836,М5,Болт М5х12,,L,0.18,L,0.0,L,0.0,M,0.09203253861531932,L,0.0,L,0.0,,L,0.0,0.0,1320962447,36.0,Y,N
7460,24,1,41641499,837,3. Инструменти,Преходник,,L,4.16,L,0.0,L,0.0,M,2.126974225776269,L,0.0,L,0.0,,L,0.0,0.0,1320962447,5.0,Y,N
7460,25,1,41641499,838,1.3. Металхидрид,Бутилки Металхидрид - Полуготови,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962447,0.0,Y,N
7460,26,1,41641499,839,1.3. Металхидрид,Бутилки Металхидрид - Готови,,L,176.55,L,0.0,L,0.0,M,90.26858162519238,L,0.0,L,0.0,,L,0.0,0.0,1320962447,65.0,Y,N
7460,27,1,41641499,840,7. Кабели,Кабел 4х0,,L,0.36,L,0.0,L,0.0,M,0.18406507723063864,L,0.0,L,0.0,,L,0.0,0.0,1320962447,100.0,Y,N
7463,0,1,41641499,841,Винтове,"Винт самопробивен с шайба 5,5х32",,L,0.25,L,0.0,L,0.0,M,0.12782297029905462,L,0.0,L,0.0,,L,0.0,0.0,1320962447,100.0,Y,N
7463,1,1,41641499,842,7. Кабели,Кабел 6х1,,L,0.48,L,0.0,L,0.0,M,0.24542010297418487,L,0.0,L,0.0,,L,0.0,0.0,1320962447,700.0,Y,N
7463,2,1,41641499,843,"Схеми, софтуери",Интегрални схеми 1,,L,0.26,L,0.0,L,0.0,M,0.1329358891110168,L,0.0,L,0.0,,L,0.0,0.0,1320962447,50.0,Y,N
7463,3,1,41641499,844,Гофри,Гофре армирано ф16 V филтър,,L,1.17,L,0.0,L,0.0,M,0.5982115009995755,L,0.0,L,0.0,,L,0.0,0.0,1320962447,35.0,Y,N
7463,4,1,41641499,845,Ивда Гео,"Шкурка CRD руло 5м./115, P120",,L,1.24,L,0.0,L,0.0,M,0.634001932683311,L,0.0,L,0.0,,L,0.0,0.0,1320962447,5.0,Y,N
7463,5,1,41641499,846,"Схеми, софтуери",Интегрални схеми 2,,L,2.46,L,0.0,L,0.0,M,1.2577780277426975,L,0.0,L,0.0,,L,0.0,0.0,1320962447,60.0,Y,N
7463,6,1,41641499,847,"Схеми, софтуери",Интегрални схеми 3,,L,3.44,L,0.0,L,0.0,M,1.7588440713149915,L,0.0,L,0.0,,L,0.0,0.0,1320962447,20.0,Y,N
7463,7,1,41641499,848,"Кабелни накрайници, обувки",Съединители 2,,L,0.3,L,0.0,L,0.0,M,0.15338756435886555,L,0.0,L,0.0,,L,0.0,0.0,1320962447,50.0,Y,N
7463,8,1,41641499,849,Ивда Гео,Муфа ПП ф32,,L,0.81,L,0.0,L,0.0,M,0.414146423768937,L,0.0,L,0.0,,L,0.0,0.0,1320962447,0.0,Y,N
7463,9,1,41641499,850,Клеми,"Пр. клема 2,5мм, сива, двуредна, YBK 2,5-2F",,L,2.22,L,0.0,L,0.0,M,1.135067976255605,L,0.0,L,0.0,,L,0.0,0.0,1320962447,155.0,Y,N
7463,10,1,41641499,851,Клеми,"Пр. клема триредна, 2,5мм, YBK 2,5-3F",,L,3.09,L,0.0,L,0.0,M,1.5798919128963151,L,0.0,L,0.0,,L,0.0,0.0,1320962447,74.0,Y,N
7463,11,1,41641499,852,Шрак техник ЕООД,"Кабелен накрайник 6мм 0,34мм",,L,0.03,L,0.0,L,0.0,M,0.015338756435886555,L,0.0,L,0.0,,L,0.0,0.0,1320962447,2000.0,Y,N
7463,12,1,41641499,853,Клеми,Свързваща клема 2х0.2-4мм,,L,0.49,L,0.0,L,0.0,M,0.25053302178614706,L,0.0,L,0.0,,L,0.0,0.0,1320962447,100.0,Y,N
7463,13,1,41641499,854,Клеми,Свързваща клема 3х0.2-4мм,,L,0.6,L,0.0,L,0.0,M,0.3067751287177311,L,0.0,L,0.0,,L,0.0,0.0,1320962447,50.0,Y,N
7463,14,1,41641499,855,Кабелни Канали,Кабелен канал 60х25mm,,L,9.55,L,0.0,L,0.0,M,4.882837465423887,L,0.0,L,0.0,,L,0.0,0.0,1320962447,16.0,Y,N
7463,15,1,41641499,856,Клеми,Свързваща клема 5х0.2-4мм,,L,0.97,L,0.0,L,0.0,M,0.49595312476033193,L,0.0,L,0.0,,L,0.0,0.0,1320962447,25.0,Y,N
7463,16,1,41641499,857,3. Инструменти,Отвертка права 2.4х75,,L,6.29,L,0.0,L,0.0,M,3.2160259327242144,L,0.0,L,0.0,,L,0.0,0.0,1320962447,2.0,Y,N
7463,17,1,41641499,858,Клеми,Кр. скоба за DIN релса,,L,0.54,L,0.0,L,0.0,M,0.276097615845958,L,0.0,L,0.0,,L,0.0,0.0,1320962447,79.0,Y,N
7463,18,1,41641499,859,Клеми,"Пружинна клема, YBK 6mm",,L,1.05,L,0.0,L,0.0,M,0.5368564752560294,L,0.0,L,0.0,,L,0.0,0.0,1320962447,48.0,Y,N
7463,19,1,41641499,860,2. Корпуси,"Табло с 2 врати, 1200х1200х300",,L,722.93,L,0.0,L,0.0,M,369.6282396731822,L,0.0,L,0.0,,L,0.0,0.0,1320962447,2.0,Y,N
7463,20,1,41641499,861,М16,Гайка шест. 10 Bl. М16,,L,0.18,L,0.0,L,0.0,M,0.09203253861531932,L,0.0,L,0.0,,L,0.0,0.0,1320962447,140.0,Y,N
7463,21,1,41641499,862,2. Консумативи,Клапа ф100,,L,9.99,L,0.0,L,0.0,M,5.107805893150223,L,0.0,L,0.0,,L,0.0,0.0,1320962447,3.0,Y,N
7463,22,1,41641499,863,2. Консумативи,Клапа ф120,,L,10.99,L,0.0,L,0.0,M,5.619097774346441,L,0.0,L,0.0,,L,0.0,0.0,1320962447,1.0,Y,N
7463,23,1,41641499,864,2. Консумативи,Вентилатор за баня МТ100С,,L,39.99,L,0.0,L,0.0,M,20.446562329036777,L,0.0,L,0.0,,L,0.0,0.0,1320962447,2.0,Y,N
7463,24,1,41641499,865,Винтове,"Винт самопробивен с шайба ф4,2х13",,L,0.01,L,0.0,L,0.0,M,0.005112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962448,1000.0,Y,N
7463,25,1,41641499,866,1) Грийн Иновейшън АД,Голям кръг перф. ламарина,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962448,0.0,Y,N
7463,26,1,41641499,867,"Кабелни накрайници, обувки","Кабелен накрайник дв. 8mm 2x0,5mm",,L,0.03,L,0.0,L,0.0,M,0.015338756435886555,L,0.0,L,0.0,,L,0.0,0.0,1320962448,300.0,Y,N
7466,0,1,41641499,868,1) Грийн Иновейшън АД,Малък кръг перф.ламарина,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962448,0.0,Y,N
7466,1,1,41641499,869,2.5.4. Вентили,Магнетвентил 1/2“,,L,208.25,L,0.0,L,0.0,M,106.4765342591125,L,0.0,L,0.0,,L,0.0,0.0,1320962448,5.0,Y,N
7466,2,1,41641499,870,"Кабелни накрайници, обувки",Съединители 1,,L,0.38,L,0.0,L,0.0,M,0.19429091485456304,L,0.0,L,0.0,,L,0.0,0.0,1320962448,50.0,Y,N
7466,3,1,41641499,871,"Кабелни накрайници, обувки",Конектори cat.7a,,L,0.76,L,0.0,L,0.0,M,0.3885818297091261,L,0.0,L,0.0,,L,0.0,0.0,1320962448,100.0,Y,N
7466,4,1,41641499,872,Платки - Green Innovation,Резистори 4.7K 5%,,L,0.01,L,0.0,L,0.0,M,0.005112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962448,1000.0,Y,N
7466,5,1,41641499,873,Клеми,Крайна секция за YBK 6mm.,,L,0.35,L,0.0,L,0.0,M,0.17895215841867645,L,0.0,L,0.0,,L,0.0,0.0,1320962448,20.0,Y,N
7466,6,1,41641499,874,Клеми,"Клемни марк.верт.DY10/6,5 ненадписани (30х)",,L,1.45,L,0.0,L,0.0,M,0.7413732277345167,L,0.0,L,0.0,,L,0.0,0.0,1320962448,4.0,Y,N
7466,7,1,41641499,875,Клеми,Крайна секция за IK690001,,L,0.62,L,0.0,L,0.0,M,0.3170009663416555,L,0.0,L,0.0,,L,0.0,0.0,1320962448,10.0,Y,N
7466,8,1,41641499,876,1.1.1. Части (Електролизьор),Уплътнение (S.G.M. PTFE) 393x325x5мм,,$,15.0,L,0.0,L,0.0,M,12.6,L,0.0,L,0.0,,L,0.0,0.0,1320962448,400.0,Y,N
7466,9,1,41641499,877,Платки - Green Innovation,Кв. резонатор,,L,0.29,L,0.0,L,0.0,M,0.14827464554690334,L,0.0,L,0.0,,L,0.0,0.0,1320962448,100.0,Y,N
7466,10,1,41641499,878,"Кабелни накрайници, обувки",Съединители 3,,L,0.03,L,0.0,L,0.0,M,0.015338756435886555,L,0.0,L,0.0,,L,0.0,0.0,1320962448,1000.0,Y,N
7466,11,1,41641499,879,"Кабелни накрайници, обувки",Съединители 4,,L,0.06,L,0.0,L,0.0,M,0.03067751287177311,L,0.0,L,0.0,,L,0.0,0.0,1320962448,200.0,Y,N
7466,12,1,41641499,880,Кабели - Мрежови,"Кабел пач RJ45 екр. Cat.6 сив 0,5м",,L,1.76,L,0.0,L,0.0,M,0.8998737109053445,L,0.0,L,0.0,,L,0.0,0.0,1320962448,3.0,Y,N
7466,13,1,41641499,881,Кабели - Мрежови,"Кабел пач RJ45 екр. Cat.6 сив 1,0м",,L,2.12,L,0.0,L,0.0,M,1.0839387881359832,L,0.0,L,0.0,,L,0.0,0.0,1320962448,2.0,Y,N
7466,14,1,41641499,882,Редко,Кабел 1х50mm,,L,14.85,L,0.0,L,0.0,M,7.592684435763844,L,0.0,L,0.0,,L,0.0,0.0,1320962448,0.0,Y,N
7466,15,1,41641499,883,Светлю Шишков,"Буферен съд 100л, ф500",,L,1041.67,L,0.0,L,0.0,M,532.597413885665,L,0.0,L,0.0,,L,0.0,0.0,1320962448,2.0,Y,N
7466,16,1,41641499,884,Редко,Кабелна обувка 50х8,,L,2.7,L,0.0,L,0.0,M,1.38048807922979,L,0.0,L,0.0,,L,0.0,0.0,1320962448,0.0,Y,N
7466,17,1,41641499,885,2. Консумативи,"Диск рязане ф125х1, прав",,L,2.16,L,0.0,L,0.0,M,1.104390463383832,L,0.0,L,0.0,,L,0.0,0.0,1320962448,25.0,Y,N
7466,18,1,41641499,886,2. Консумативи,"Нитрилни ръкавици, оранжеви, XL",,L,0.15,L,0.0,L,0.0,M,0.07669378217943278,L,0.0,L,0.0,,L,0.0,0.0,1320962448,300.0,Y,N
7466,19,1,39212195,44,2.8. Маркучи,Шлаух полиамид бял 8/6,,M,2.47,L,0.0,L,0.0,M,2.71,L,0.0,L,0.0,,L,0.0,0.0,1330359652,100.0,Y,N
7466,20,1,41641499,888,2. Консумативи,"Нитрилни ръкавици, оранжеви, XXL",,L,0.15,L,0.0,L,0.0,M,0.07669378217943278,L,0.0,L,0.0,,L,0.0,0.0,1320962448,300.0,Y,N
7466,21,1,41641499,889,Тилком,"Обувка кабелна мед 70,ф12",,L,2.12,L,0.0,L,0.0,M,1.0839387881359832,L,0.0,L,0.0,,L,0.0,0.0,1320962448,0.0,Y,N
7466,22,1,41641499,890,Нирстрой,"Поцинкована ламарина 2000/1000/1,0",,L,31.39,L,0.0,L,0.0,M,16.0494521507493,L,0.0,L,0.0,,L,0.0,0.0,1320962448,0.0,Y,N
7466,23,1,41641499,891,М6,Болт с шест.гл. А2 М6х40,,L,0.18,L,0.0,L,0.0,M,0.09203253861531932,L,0.0,L,0.0,,L,0.0,0.0,1320962448,130.0,Y,N
7466,24,1,41641499,892,ИФМ,Намур сензор,,L,251.06,L,0.0,L,0.0,M,128.3649396931226,L,0.0,L,0.0,,L,0.0,0.0,1320962448,2.0,Y,N
7466,25,1,41641499,893,Вътрешни изделия и детайли,Табло Металхидрид,,L,0.0,L,0.0,L,0.0,M,0.0,L,0.0,L,0.0,,L,0.0,0.0,1320962448,0.0,Y,N
7466,26,1,41641499,894,3. Консумативи,Силикагел - тип ORANGE,,L,1.0,L,0.0,L,0.0,M,0.5112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962448,0.0,Y,N
7466,27,1,41641499,895,Вътрешни изделия и детайли,Цилиндър ПП,,L,1.0,L,0.0,L,0.0,M,0.5112918811962185,L,0.0,L,0.0,,L,0.0,0.0,1320962448,0.0,Y,N
